id,description,genome_fraction,observed_region_hits,fold_enrichment,p_value,p_adjust,mean_tss_dist,observed_gene_hits,gene_set_size,fold_enrichment_hyper,p_value_hyper,p_adjust_hyper
GO:0042138,meiotic DNA double-strand break formation,5.670395355972831e-4,27,1.7148933042069412,0.006109502970664815,0.03636906010345481,410166,2,8,0.9179817737274949,0.6861105375261034,0.8935118840647555
GO:0006303,double-strand break repair via nonhomologous end joining,0.0050007350007476295,238,1.7140749053274467,1.176836406102666e-14,1.471628099908581e-13,297179,12,60,0.734385418981996,0.9240527880400986,0.9843284270452602
GO:0034332,adherens junction organization,0.013389403121983556,637,1.7134241969834196,0,0,435169,21,54,1.4279716480205478,0.041391042083261276,0.21079389577080238
GO:0090649,response to oxygen-glucose deprivation,0.001976598265947016,94,1.7127584714327515,9.766908695141296e-7,7.967021968975323e-6,379740,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0032331,negative regulation of chondrocyte differentiation,0.0050074255347101245,238,1.7117846912665764,1.3433698597964394e-14,1.6688617700881013e-13,355567,7,22,1.1683404392895391,0.39068567163976,0.7192944654242228
GO:0034694,response to prostaglandin,0.005515851573463316,262,1.7107060874812074,6.661338147750939e-16,8.76382300063483e-15,438653,14,35,1.4687708379639919,0.06939156413960212,0.28734932953546716
GO:1902115,regulation of organelle assembly,0.022581896104009912,1071,1.7081096512322658,0,0,468423,54,194,1.0220827996141182,0.45223363634072045,0.7613922453210352
GO:0055006,cardiac cell development,0.016538783184225074,784,1.7072581300347405,0,0,451052,36,78,1.6947355822661445,2.6082626145873533e-4,0.005490842508696958
GO:0031123,RNA 3'-end processing,0.006646402171165538,315,1.7069099803713996,0,0,415605,15,78,0.7061398259442269,0.9612624066057842,0.9995358329675877
GO:0043569,negative regulation of insulin-like growth factor receptor signaling pathway,0.001077784325460387,51,1.7042173937945748,2.797474029626601e-4,0.0018961769406538804,312554,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0001561,fatty acid alpha-oxidation,0.0010357782890687685,49,1.7037895772521015,3.641765451213308e-4,0.002457462029322747,154992,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0072567,chemokine (C-X-C motif) ligand 2 production,0.0021169931914125167,100,1.701246400828095,6.068910649581483e-7,4.993507589851083e-6,297538,6,17,1.2959742687917577,0.3066849781220289,0.6349887333903648
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,0.0021169931914125167,100,1.701246400828095,6.068910649581483e-7,4.993507589851083e-6,297538,6,17,1.2959742687917577,0.3066849781220289,0.6349887333903648
GO:2000781,positive regulation of double-strand break repair,0.010730971756745795,506,1.6982364014454483,0,0,411951,20,85,0.8639828458611718,0.8126009280300475,0.9571324724710311
GO:0046716,muscle cell cellular homeostasis,0.0034383400844536422,162,1.6968867748943084,3.380581370393543e-10,3.357542021604491e-9,430618,9,20,1.652367192709491,0.06703810216782358,0.28596086577650104
GO:0015012,heparan sulfate proteoglycan biosynthetic process,0.007386429210404733,348,1.696802848598928,0,0,362604,17,30,2.0807586871156554,6.392059378937942e-4,0.011619567739839656
GO:0044331,cell-cell adhesion mediated by cadherin,0.011932730949299263,562,1.6962237808570952,0,0,453200,23,43,1.9640540275099894,2.3758560496112135e-4,0.005100350465709285
GO:0098927,vesicle-mediated transport between endosomal compartments,0.005269043034033299,248,1.6951440745557795,1.0658141036401503e-14,1.3394260824850842e-13,405473,13,40,1.1933763058457436,0.2779867569645308,0.6108036713280778
GO:0042749,regulation of circadian sleep/wake cycle,0.0020841251042079682,98,1.6935147028326216,9.412316963608447e-7,7.68604934808457e-6,368377,7,17,1.5119699802570508,0.15371985665352195,0.43985945306777063
GO:0099183,"trans-synaptic signaling by BDNF, modulating synaptic transmission",0.0012988446582048912,61,1.6914505403532205,9.450918136777453e-5,6.705904273455013e-4,460035,4,5,2.937541675927984,0.021494623947864833,0.1379223203022182
GO:0099191,trans-synaptic signaling by BDNF,0.0012988446582048912,61,1.6914505403532205,9.450918136777453e-5,6.705904273455013e-4,460035,4,5,2.937541675927984,0.021494623947864833,0.1379223203022182
GO:0060592,mammary gland formation,0.0033276847502741905,156,1.6883757373913924,9.772582743039493e-10,9.445998983004245e-9,386267,6,7,3.1473660813514113,0.0021845348967475253,0.029508744113284753
GO:0035967,cellular response to topologically incorrect protein,0.011793555535877093,552,1.6857027756850715,0,0,454429,30,100,1.101578128472994,0.3005336059916881,0.6306961135987296
GO:0003417,growth plate cartilage development,0.004298124045461736,201,1.6842392841254679,5.455969009915407e-12,5.931898587824814e-11,437775,6,18,1.2239756983033268,0.3623448917388492,0.6999361686456792
GO:0051952,regulation of amine transport,0.012301643132067802,575,1.683415808816489,0,0,457205,30,75,1.468770837963992,0.011031273298513722,0.09027536615133584
GO:0030513,positive regulation of BMP signaling pathway,0.00748863047313701,350,1.683264344709751,0,0,463240,15,34,1.6199678359896972,0.025271378900495023,0.1535737845292312
GO:1901020,negative regulation of calcium ion transmembrane transporter activity,0.0021419973838697594,100,1.681387229783429,9.971644528983248e-7,8.125281961358608e-6,460707,6,20,1.101578128472994,0.4738188352663939,0.7755073722783441
GO:1904936,interneuron migration,0.0036644239117619598,171,1.6806492369517532,2.239206597920429e-10,2.244538042201192e-9,388814,8,14,2.098244054234274,0.017537409575282825,0.12362650210371466
GO:0045924,regulation of female receptivity,0.001050486555306971,49,1.679934164168042,4.91742011652363e-4,0.003283190276917715,238485,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0060180,female mating behavior,0.001050486555306971,49,1.679934164168042,4.91742011652363e-4,0.003283190276917715,238485,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:1901380,negative regulation of potassium ion transmembrane transport,0.004483885658052943,209,1.6787206684652503,2.804978471715458e-12,3.085069210255405e-11,310385,12,21,2.098244054234274,0.0036890220665763973,0.04368032690705615
GO:0050802,"circadian sleep/wake cycle, sleep",0.0020625053373755664,96,1.6763427967506992,1.8167147519676519e-6,1.4599219926204523e-5,364095,6,15,1.468770837963992,0.2016964286639148,0.5135129609683073
GO:0036005,response to macrophage colony-stimulating factor,0.0019124410239885164,89,1.676056428428655,4.198179146097658e-6,3.273024852790952e-5,300302,5,16,1.1474772171593686,0.45096449660445903,0.7603583170612511
GO:0150172,regulation of phosphatidylcholine metabolic process,0.0011866020004369293,55,1.669338055538493,2.72789504707438e-4,0.001850670426743926,515030,2,9,0.8159837988688844,0.750217760871529,0.9345790936855798
GO:1901890,positive regulation of cell junction assembly,0.019679639248870142,911,1.6672008560481277,0,0,364743,45,92,1.7960512964233597,7.437610355154334e-6,2.9002526391636794e-4
GO:0008090,retrograde axonal transport,0.0023354173083294074,108,1.6655050030642946,5.871375834409776e-7,4.84148923538164e-6,270915,7,21,1.2239756983033265,0.3394627829707446,0.6792841218252713
GO:0060729,intestinal epithelial structure maintenance,0.0019477047810671773,90,1.6642020773524595,4.865997892955498e-6,3.7820032854171044e-5,290767,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0050850,positive regulation of calcium-mediated signaling,0.008379088238785448,387,1.6634160276753398,0,0,430394,22,49,1.6486203283269298,0.005899042232492269,0.060481313901106684
GO:0051963,regulation of synapse assembly,0.029226246641955764,1348,1.6611296412648617,0,0,377996,65,144,1.6574670914524214,2.8652341625967637e-6,1.239844441426494e-4
GO:0045930,negative regulation of mitotic cell cycle,0.026619461332048476,1225,1.6573853911299052,0,0,355619,65,210,1.1365488627102318,0.12770314161491647,0.4023284997224222
GO:0051770,positive regulation of nitric-oxide synthase biosynthetic process,0.0026082285856282948,120,1.6569991145621417,1.8932029899332292e-7,1.6101787045694737e-6,254321,8,16,1.8359635474549898,0.04402263296934317,0.21733127859392998
GO:0070884,regulation of calcineurin-NFAT signaling cascade,0.005115016705028409,235,1.654655116420209,5.316858064929875e-13,6.105994497896849e-12,451983,13,36,1.3259736731619371,0.15597871008246678,0.4412118943654099
GO:0055007,cardiac muscle cell differentiation,0.021374005786688136,981,1.6529882460154788,0,0,438226,48,105,1.6785952433874194,3.648349952911634e-5,0.001078704611898745
GO:0035249,"synaptic transmission, glutamatergic",0.02037407443878297,935,1.6528003760370322,0,0,422915,50,100,1.83596354745499,1.0344753793578576e-6,5.1236957024665654e-5
GO:0030916,otic vesicle formation,0.002815767998149262,129,1.6499831997123235,8.555861075176807e-8,7.461025918031052e-7,329937,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0060603,mammary gland duct morphogenesis,0.006876179497678486,315,1.6498711535024353,1.1102230246251565e-16,1.4996916364722703e-15,397259,11,28,1.4425427872860637,0.11313148051865707,0.38746033276101915
GO:0050808,synapse organization,0.08810539712270594,4032,1.6481801943605492,0,0,415562,206,470,1.609397833088204,3.4416913763379853e-15,1.3040568624944626e-12
GO:0106056,regulation of calcineurin-mediated signaling,0.005136657449705592,235,1.6476840522108767,7.928102618848243e-13,9.048066512896383e-12,451983,13,37,1.2901365468602632,0.18353433749113257,0.4993979208286545
GO:0061548,ganglion development,0.004898655409515088,224,1.646864274359561,2.7706725802545407e-12,3.051766978658272e-11,344791,12,16,2.753945321182485,9.475459638563777e-5,0.0024506837249500444
GO:0060601,lateral sprouting from an epithelium,0.004462085481755415,204,1.6465653127614606,2.5152768756697697e-11,2.643657165579128e-10,381444,6,10,2.203156256945988,0.029899648926942968,0.17165116633967714
GO:0045844,positive regulation of striated muscle tissue development,0.0039659944157340804,181,1.6436644313102813,3.5567759848476044e-10,3.5141132220567336e-9,351572,5,21,0.8742683559309475,0.7160050370096024,0.9181563481787632
GO:0048636,positive regulation of muscle organ development,0.0039659944157340804,181,1.6436644313102813,3.5567759848476044e-10,3.5141132220567336e-9,351572,5,21,0.8742683559309475,0.7160050370096024,0.9181563481787632
GO:1901863,positive regulation of muscle tissue development,0.0039659944157340804,181,1.6436644313102813,3.5567759848476044e-10,3.5141132220567336e-9,351572,5,21,0.8742683559309475,0.7160050370096024,0.9181563481787632
GO:0046600,negative regulation of centriole replication,9.655053060948028e-4,44,1.6412876147677815,0.0014144560154767394,0.00901492656457757,671197,2,7,1.049122027117137,0.6090218015381961,0.8578912654749562
GO:0017183,protein histidyl modification to diphthamide,0.0010100035104465312,46,1.640293746209749,0.0011375949978520428,0.007324294727037196,448072,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0060670,branching involved in labyrinthine layer morphogenesis,0.00202140973944749,92,1.6391554957958827,6.8426285358969e-6,5.28577360295889e-5,333700,6,13,1.6947355822661445,0.11371229612833289,0.38746033276101915
GO:0021766,hippocampus development,0.013390471593544456,609,1.6379781373536484,0,0,499114,31,82,1.388167560270846,0.023629637172875917,0.1472577224474126
GO:0038130,ERBB4 signaling pathway,0.0026840523063315965,122,1.6370258461603475,2.751530525646473e-7,2.309091730160462e-6,469489,6,11,2.002869324496353,0.0508564663323825,0.23471567289945247
GO:0048641,regulation of skeletal muscle tissue development,0.0037739072836795867,171,1.6318925686923091,1.7292138831948023e-9,1.6566349945449066e-8,343221,7,22,1.1683404392895391,0.39068567163976,0.7192944654242228
GO:0070534,protein K63-linked ubiquitination,0.007197828596153019,326,1.6311833517432222,1.1102230246251565e-16,1.4996916364722703e-15,414192,15,54,1.0199797485861055,0.5158569383260597,0.797179954225625
GO:0021761,limbic system development,0.019874901028101657,900,1.6308882938024434,0,0,458557,43,109,1.4485583952397167,0.0036667177022826625,0.04368032690705615
GO:1903232,melanosome assembly,0.0018138087919151622,82,1.628204798701845,2.5707735288760247e-5,1.9099335099825995e-4,465024,6,17,1.2959742687917577,0.3066849781220289,0.6349887333903648
GO:0006110,regulation of glycolytic process,0.0059758145952009695,270,1.6272464403385518,6.517009154549669e-14,7.814223951452118e-13,453525,14,45,1.142377318416438,0.33075514035279774,0.6664351112984582
GO:0030811,regulation of nucleotide catabolic process,0.0059758145952009695,270,1.6272464403385518,6.517009154549669e-14,7.814223951452118e-13,453525,14,45,1.142377318416438,0.33075514035279774,0.6664351112984582
GO:0033121,regulation of purine nucleotide catabolic process,0.0059758145952009695,270,1.6272464403385518,6.517009154549669e-14,7.814223951452118e-13,453525,14,45,1.142377318416438,0.33075514035279774,0.6664351112984582
GO:0031952,regulation of protein autophosphorylation,0.004651069291305148,210,1.6261221508400137,3.702371742519972e-11,3.8592260061645594e-10,453801,7,28,0.917981773727495,0.6740765634152761,0.8935118840647555
GO:0051450,myoblast proliferation,0.003899358991045326,176,1.62557169475813,1.3324499281708313e-9,1.2797598929884104e-8,333740,7,22,1.1683404392895391,0.39068567163976,0.7192944654242228
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.0044617792052215974,201,1.6224624824417775,1.1344636341448222e-10,1.1555061047781537e-9,303762,9,36,0.917981773727495,0.6792574364045729,0.8935118840647555
GO:0021859,pyramidal neuron differentiation,0.0034854661134950714,157,1.6222787083289065,1.1067099903172561e-8,1.0215162371040399e-7,450718,7,12,2.1419574720308217,0.022892039884370496,0.1435097184474142
GO:0044341,sodium-dependent phosphate transport,9.324498168102013e-4,42,1.6222228077765914,0.0021869540782628594,0.013696477690145412,293139,1,11,0.33381155408272545,0.9697521382001282,1
GO:0010559,regulation of glycoprotein biosynthetic process,0.0055034131100305346,247,1.6164099676676673,1.3825607325657074e-12,1.5475694581067846e-11,355828,14,38,1.3528152454931504,0.1264515627217656,0.4023284997224222
GO:0051966,"regulation of synaptic transmission, glutamatergic",0.014501033102215337,650,1.6143626211684508,0,0,427428,33,68,1.781964619588667,1.43458380785777e-4,0.0034621898394733056
GO:0071600,otic vesicle morphogenesis,0.0033262288878463148,149,1.6133211157943175,3.522924107990377e-8,3.1334177101351027e-7,337465,6,10,2.203156256945988,0.029899648926942968,0.17165116633967714
GO:0002643,regulation of tolerance induction,0.002397924293165051,107,1.6070707285359849,3.075806014329885e-6,2.433033191711051e-5,437431,5,13,1.4122796518884537,0.26528687216548585,0.6009996763139168
GO:0048557,embryonic digestive tract morphogenesis,0.005452589386215519,243,1.6050558927969911,4.041100787333107e-12,4.399922667587685e-11,397013,10,16,2.294954434318737,0.0032934910338431322,0.04084791334609371
GO:0032007,negative regulation of TOR signaling,0.006697803484973554,298,1.602398551336027,2.0650148258027912e-14,2.5445011951111467e-13,449727,19,66,1.0570699212619639,0.4340687198787141,0.7435814796540585
GO:0006399,tRNA metabolic process,0.01295960064695058,576,1.600728013042416,0,0,369025,31,171,0.66567099381409,0.9980255068107625,1
GO:0035235,ionotropic glutamate receptor signaling pathway,0.0047962821284555975,213,1.5994164658485703,1.0668976813121844e-10,1.0925608958086128e-9,347740,13,25,1.9094020893531896,0.007410000076818135,0.06847924461235101
GO:0032728,positive regulation of interferon-beta production,0.0030852046394842067,137,1.5992754554706714,1.915677134700644e-7,1.6274665164530809e-6,328241,10,32,1.1474772171593686,0.36739165636799465,0.7055483963397525
GO:0003433,chondrocyte development involved in endochondral bone morphogenesis,0.002839011450167796,126,1.5984169699427,5.849222863840708e-7,4.828476128778311e-6,465695,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:0061343,cell adhesion involved in heart morphogenesis,0.0025705034280952043,114,1.5972516469881164,1.985518336189429e-6,1.592196608639523e-5,479094,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0050881,musculoskeletal movement,0.004783766746258614,212,1.5960722471688131,1.3952883293200102e-10,1.4135688448645771e-9,303443,9,49,0.6744355888610167,0.9453876616652761,0.9918520974801969
GO:0050955,thermoception,0.0011961329345829168,53,1.5958170534144647,9.301340233276445e-4,0.006065882640943968,510030,3,8,1.3769726605912425,0.3777555935744721,0.7094502820588227
GO:0008593,regulation of Notch signaling pathway,0.012485572679548041,553,1.5951566727189708,0,0,444661,26,90,1.0607789385295496,0.40064790564560493,0.7255607723213372
GO:0031645,negative regulation of nervous system process,0.002732790832375274,121,1.5946510343232894,1.0720973799838163e-6,8.717117967293304e-6,334524,9,15,2.203156256945988,0.007737664868052274,0.0710739689334547
GO:0097009,energy homeostasis,0.013259007635864175,587,1.594460486730085,0,0,425296,27,78,1.2710516866996084,0.09212625764425053,0.3382672528147381
GO:0097400,interleukin-17-mediated signaling pathway,0.0019426561130896256,86,1.5943703262522264,3.4245782939201774e-5,2.5146758053611534e-4,401567,4,11,1.3352462163309018,0.3497226567860505,0.6826888957044541
GO:0097742,de novo centriole assembly,3.1635009488258217e-4,14,1.5938474329608903,0.06344776685216869,0.32874321214960717,146365,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0016126,sterol biosynthetic process,0.006339776006600939,280,1.5906359660674232,2.6834090505190034e-13,3.152693610051629e-12,462369,11,56,0.7212713936430318,0.9276072217797942,0.9843284270452602
GO:0001865,NK T cell differentiation,0.0024691216998324133,109,1.589903195944819,3.959849509072022e-6,3.0967739504383676e-5,412693,5,11,1.6690577704136274,0.15358559766977242,0.43985945306777063
GO:0048485,sympathetic nervous system development,0.008633034839533312,381,1.5894547289462047,0,0,402993,18,22,3.0043039867445294,1.4776095458302052e-7,9.570363366069484e-6
GO:0061082,myeloid leukocyte cytokine production,0.006530107992308666,288,1.5883960738360052,1.4521717162097048e-13,1.7248522359619345e-12,261029,16,42,1.3988293694895162,0.0823438993487986,0.32432539982598535
GO:1902221,erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process,0.002517240680193527,111,1.58812586104491,3.418555488465813e-6,2.6929120053631945e-5,297925,7,23,1.117543028885646,0.4419403844455726,0.7525897153547302
GO:0051298,centrosome duplication,0.006625835492141197,292,1.5871898707838947,1.0791367799356522e-13,1.2858016538289893e-12,555180,20,67,1.0960976402716358,0.35844480624359654,0.6961288420589377
GO:1990709,presynaptic active zone organization,0.0020428826613664176,90,1.5866669212186981,2.72667253378156e-5,2.0217930000975207e-4,492300,5,8,2.294954434318737,0.03901087458757524,0.2003960336471583
GO:0010992,ubiquitin recycling,0.0018845600697501592,83,1.5861884677387015,5.452794764071456e-5,3.939111412977454e-4,388224,3,11,1.0014346622481765,0.6117767746934103,0.8578912654749562
GO:0015917,aminophospholipid transport,0.0017264402639667943,76,1.5854360056377959,1.0973570614292161e-4,7.721236593788858e-4,505203,6,8,2.753945321182485,0.006713173017328211,0.06589345942765618
GO:0003418,growth plate cartilage chondrocyte differentiation,0.0027982654829860876,123,1.583080052739878,1.2429117554058067e-6,1.0062804788958551e-5,475343,3,9,1.2239756983033268,0.4617352558171126,0.7618179335036097
GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,0.0021636786857135225,95,1.581311826791148,1.8970945122820382e-5,1.4247950658149937e-4,319417,4,16,0.9179817737274949,0.6716902263999734,0.8935118840647555
GO:0003156,regulation of animal organ formation,0.008428057521121728,370,1.5811057342971833,1.1102230246251565e-16,1.4996916364722703e-15,376091,14,27,1.9039621973607304,0.0056932651808245804,0.05950836350384644
GO:0002053,positive regulation of mesenchymal cell proliferation,0.009093985218498708,399,1.5801755307636327,0,0,398474,12,26,1.6947355822661445,0.029883627092985865,0.17165116633967714
GO:0048167,regulation of synaptic plasticity,0.026314823867169216,1154,1.5793995938401515,0,0,440189,64,177,1.3277024523968288,0.005606974088963601,0.05926032028753998
GO:0009256,10-formyltetrahydrofolate metabolic process,3.8785237956077734e-4,17,1.578589252856805,0.047860545067406335,0.25327319170447293,183116,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0060443,mammary gland morphogenesis,0.010276609819564957,450,1.5770640316372995,0,0,419318,16,42,1.3988293694895162,0.0823438993487986,0.32432539982598535
GO:0050667,homocysteine metabolic process,0.0011420492536887677,50,1.576782715734613,0.0016082199292035693,0.010206943570774412,241536,9,13,2.542103373399217,0.0019182401993174114,0.026888886029807404
GO:0043470,regulation of carbohydrate catabolic process,0.006174014671224959,270,1.5750080856601887,1.9118040484045196e-12,2.1336746802370322e-11,453525,14,52,0.9885957563219177,0.572665604317297,0.8369406027094807
GO:0035332,positive regulation of hippo signaling,0.0029306440746988665,128,1.5730175699459137,1.0516964263906914e-6,8.56042483264088e-6,416556,7,13,1.9771915126438353,0.03811425554113301,0.2003960336471583
GO:0010737,protein kinase A signaling,0.0030928112060021854,135,1.5720524759630399,5.662021537178319e-7,4.679040262675823e-6,235979,13,19,2.512371170201565,2.1401209367455376e-4,0.004755963770867356
GO:0010310,regulation of hydrogen peroxide metabolic process,9.856132695799102e-4,43,1.5712619525418579,0.003417954047699956,0.02093876780393716,392622,3,15,0.734385418981996,0.8190820907857794,0.9571324724710311
GO:1903003,positive regulation of protein deubiquitination,6.662507561866227e-4,29,1.5676422639184202,0.014292214801182923,0.08166837375960628,284442,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0048566,embryonic digestive tract development,0.009021236849840457,392,1.5649723270844769,0,0,390065,17,28,2.2293843076239166,2.0535019597867077e-4,0.0045814427807547315
GO:0014004,microglia differentiation,0.002670085257275694,116,1.5646584181831091,4.060547433404338e-6,3.172250355704956e-5,318633,6,13,1.6947355822661445,0.11371229612833289,0.38746033276101915
GO:0017062,respiratory chain complex III assembly,0.00117843043063282,51,1.5586654472444248,0.0018354598006886658,0.011590928641348926,665387,3,12,0.9179817737274949,0.6753391975823619,0.8935118840647555
GO:0034551,mitochondrial respiratory chain complex III assembly,0.00117843043063282,51,1.5586654472444248,0.0018354598006886658,0.011590928641348926,665387,3,12,0.9179817737274949,0.6753391975823619,0.8935118840647555
GO:0060479,lung cell differentiation,0.006634741286512679,287,1.5579179624148516,1.2680967387268538e-12,1.4215439476438015e-11,318564,12,28,1.5736830406757056,0.05416364140086394,0.24402620364788757
GO:0060487,lung epithelial cell differentiation,0.006634741286512679,287,1.5579179624148516,1.2680967387268538e-12,1.4215439476438015e-11,318564,12,28,1.5736830406757056,0.05416364140086394,0.24402620364788757
GO:1904526,regulation of microtubule binding,5.783661732566158e-4,25,1.556767673318855,0.02314066774124035,0.12922621970753087,581004,2,6,1.2239756983033265,0.5182167108946497,0.797179954225625
GO:0032874,positive regulation of stress-activated MAPK cascade,0.002176791237225302,94,1.5552412039913226,3.780666454877846e-5,2.760105047694057e-4,312559,6,21,1.049122027117137,0.5275612561846537,0.8065078070137796
GO:0070304,positive regulation of stress-activated protein kinase signaling cascade,0.002176791237225302,94,1.5552412039913226,3.780666454877846e-5,2.760105047694057e-4,312559,6,21,1.049122027117137,0.5275612561846537,0.8065078070137796
GO:0034475,U4 snRNA 3'-end processing,3.011956998120143e-4,13,1.5544661376741893,0.0828414724542077,0.42081821131975616,237741,1,8,0.45899088686374745,0.9214459025504853,0.9843284270452602
GO:0017185,peptidyl-lysine hydroxylation,3.244713178592145e-4,14,1.5539548764193452,0.07428599218088949,0.3813951549774936,639050,1,6,0.6119878491516633,0.8515993847246888,0.9624472891585893
GO:0061037,negative regulation of cartilage development,0.006236409774221764,269,1.5534751737666614,8.22808488010196e-12,8.831788558273748e-11,369111,9,28,1.1802622805067793,0.34507668106342204,0.6826888957044541
GO:0048489,synaptic vesicle transport,0.004930476003003518,212,1.5485801646699506,1.5253946994420176e-9,1.4632203838445074e-8,360251,12,40,1.101578128472994,0.4047439712212205,0.7255607723213372
GO:0016358,dendrite development,0.03897974732994306,1676,1.5485373161769536,0,0,447109,89,203,1.6098596623004346,2.346013699972005e-7,1.4453733185681181e-5
GO:0045739,positive regulation of DNA repair,0.014289919064943504,614,1.5474808479289117,0,0,382954,28,121,0.8497021376651193,0.8691126417372682,0.973647816207071
GO:0032048,cardiolipin metabolic process,9.310568879166718e-4,40,1.5472854963897578,0.005860196760183456,0.03493986707212449,351960,4,12,1.2239756983033265,0.4210895060265559,0.7255607723213372
GO:0030539,male genitalia development,0.0061695142242577114,265,1.5469689069302424,1.748001743351324e-11,1.850049889820717e-10,365494,10,21,1.748536711861895,0.03656009836706453,0.19705008920740755
GO:0032210,regulation of telomere maintenance via telomerase,0.0044080745240565105,189,1.5441858077868325,1.352808320920218e-8,1.2411115564084032e-7,327033,11,39,1.0356717447181996,0.5063615695220556,0.797179954225625
GO:0016239,positive regulation of macroautophagy,0.011266399078779483,483,1.5440049227472898,0,0,429314,26,79,1.2084823350336642,0.15627153827101825,0.4418752675439464
GO:0032364,intracellular oxygen homeostasis,8.399473109821679e-4,36,1.5436084146426314,0.008826349149004376,0.05153010312107485,453002,4,7,2.098244054234274,0.092981088362773745,0.3382672528147381
GO:0000098,sulfur amino acid catabolic process,5.366664133988157e-4,23,1.5435123201982313,0.03073908851997542,0.16758331856429767,237302,5,10,1.83596354745499,0.10689053797095882,0.37345158909355736
GO:0060425,lung morphogenesis,0.01375701327985262,589,1.5419767269290972,0,0,367609,25,54,1.6999662476435093,0.002063058827175168,0.028685981270336558
GO:0030850,prostate gland development,0.010862526618420132,465,1.5417316209221423,0,0,354504,18,46,1.4368410371386877,0.05310609348002149,0.24126977001894653
GO:1903019,negative regulation of glycoprotein metabolic process,0.0012861768370024914,55,1.540099167641621,0.0016225731451178227,0.010289422003098628,439957,4,13,1.129823721510763,0.49033512107592014,0.7902708207712346
GO:0001955,blood vessel maturation,0.0013576301733761952,58,1.5386264451804355,0.0012681768951093852,0.008116760566840305,493719,4,8,1.8359635474549898,0.14695130213797236,0.436321657938162
GO:1900227,positive regulation of NLRP3 inflammasome complex assembly,0.0021083321385634924,90,1.537411626675585,7.972981533055368e-5,5.699929628065431e-4,306127,5,15,1.2239756983033268,0.3890059939755556,0.7192944654242228
GO:0060977,coronary vasculature morphogenesis,0.0038427090204728367,164,1.537067815017892,1.5127338781617539e-7,1.2953104326225729e-6,413471,10,18,2.039959497172211,0.01033223246750925,0.08632597314088765
GO:0015837,amine transport,0.013802662468621392,589,1.5368769871618846,0,0,449390,37,88,1.5438784376326053,0.0018692337188891406,0.02642733791369759
GO:0009895,negative regulation of catabolic process,0.03508302315620237,1497,1.53677918976792,0,0,447168,80,302,0.9726959191814516,0.6367407690279119,0.8720805255184378
GO:0032808,lacrimal gland development,0.002791335801593077,119,1.5354000704755981,7.0840509529546125e-6,5.461133074414044e-5,317834,7,7,3.67192709490998,1.1073009128037548e-4,0.0028158142004116957
GO:0141188,nucleic acid catabolic process,0.02891271596941189,1232,1.5346470138519421,0,0,407256,61,289,0.7750434352578158,0.9934706677407668,1
GO:0021826,substrate-independent telencephalic tangential migration,0.0012211035624885083,52,1.5336897886587326,0.002304329745715261,0.01437102043342873,494318,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0021830,interneuron migration from the subpallium to the cortex,0.0012211035624885083,52,1.5336897886587326,0.002304329745715261,0.01437102043342873,494318,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0021843,substrate-independent telencephalic tangential interneuron migration,0.0012211035624885083,52,1.5336897886587326,0.002304329745715261,0.01437102043342873,494318,3,7,1.5736830406757056,0.2912039842857842,0.6153775217282969
GO:0034198,cellular response to amino acid starvation,0.005710902175724024,243,1.53245677408894,2.63007615686206e-10,2.6293822053694843e-9,569658,10,53,0.692816433001883,0.9411249314598135,0.9909975707129156
GO:0048708,astrocyte differentiation,0.014831505482205208,631,1.5322541394594111,0,0,486008,32,79,1.4873628738875868,0.007147083780600472,0.06719677529701039
GO:0003431,growth plate cartilage chondrocyte development,0.0021394842380648674,91,1.5318596673375573,8.256560312824845e-5,5.886003203253685e-4,445434,2,5,1.468770837963992,0.41422824546459847,0.7255607723213372
GO:0021854,hypothalamus development,0.005854240992073942,249,1.5318471447173327,1.6612866637899515e-10,1.678564045093367e-9,431625,11,25,1.6156479217603912,0.05298540363515403,0.24126977001894653
GO:0070972,protein localization to endoplasmic reticulum,0.007360647439167568,313,1.531492949735696,8.824052599720744e-13,1.0010280030042485e-11,473120,20,62,1.184492611261284,0.22458288299507512,0.5411412042405975
